time[s],xPos[m],yPos[m],zPos[m],speed[m/s],speed protern[m/s],acceleration[m/s^2],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],aCourse[m/s^2],aCentripetal[m/s^2],Ekin[J],Epot [J],Pkin[W],Ppot[W],Curvature
16.5,152.931515853586,139.849962282477,1683.54,13.796138473766,13.1805555555556,23.3175807023576,9.90216436038826,9.27173874227992,-2.51305361305496,-11.056114707445,20.3845862590685,-2.4373223901185,6.2079845852992,22.4107564294643,7577.21832287516,20081.4953286711,7704.91296282362,-1825.81316445814,0.118087492278749
16.6,153.911525116331,140.706172957059,1683.31,14.7517544518153,13.0388888888889,22.4981921114027,8.67462963047916,11.6406787877771,-2.61909479409615,-11.0303468299227,19.5270104125646,-1.78772521400544,9.2399656393031,21.2670435467887,8672.31473216675,19895.7044475522,8864.39945255725,-1930.87379888218,0.0942640780447995
16.7,154.661823601875,142.207300365587,1683.24,15.8170547407568,13.1194444444444,16.3797765918459,7.59624738550826,13.5915675161455,-2.78308080808195,-9.12825998205967,13.5999005627141,-0.12106024532991,7.32376337011336,15.4785782599676,9950.35298852999,19700.3642517478,6502.67639404718,-1973.75917877025,0.0585630778527549
16.8,155.320229926685,143.697295268355,1682.53,16.3495479681761,13.5527777777778,8.87847652376318,6.79812845895508,14.6147097283656,-2.73923853923914,-6.77630177300591,5.36416594319607,2.03342159869182,1.63671384110952,8.8309198797115,10638.776324663,19498.7859020975,1333.63098223251,-1948.63123803928,0.0326451910391599
16.9,155.940362296653,145.254012965889,1682.33,16.0735622619611,13.9972222222222,6.10558174206652,6.22926498987788,14.6471065667604,-2.24007381507485,-5.19275732073186,-2.1964393066222,2.34287306300762,-4.34046600460671,4.52405685707199,10354.902310436,19308.3850069925,-4725.90533455171,-1845.71290038635,0.0166202795076709
17,156.606448121393,146.621714565592,1682.47,15.1827602135909,14.1555555555556,7.87632672132872,6.06452976921629,13.7765678092627,-1.98591686091722,-4.75774309930559,-6.13714624348883,1.31751250778041,-7.64147985678016,3.71290014412342,9259.69013927541,19136.0399999995,-8545.81388622147,-1740.75496373049,0.00828144427792061
17.1,157.211270073774,147.900446589201,1682.05,14.0853178575176,14.2083333333333,7.71334927556297,5.6793073522024,12.7593390707199,-1.82781662781746,-5.04124504741795,-5.81247742438614,0.544712410096639,-7.36865052043255,3.33861920879182,7980.09611902849,18963.585230769,-8396.03644387339,-1655.00485011447,0.0114925398631132
17.2,157.762504496752,149.07910687379,1681.92,13.4541978707747,13.9083333333333,5.83860149414773,4.92917258729418,12.3645227093643,-1.95889665889774,-5.19478131481568,-2.65134768769408,-0.271790245714,-4.30023505677117,4.15828266313589,7251.09525326099,18781.0872167831,-5001.51625721044,-1588.94715796984,0.0218176684593445
17.3,158.237172321874,150.335602911155,1681.77,13.3654668490023,13.7777777777778,4.66067218404752,4.28677289465299,12.4371349831816,-2.36155788655883,-4.53116953259667,0.974665521420805,-0.490300923286361,-0.459705159370014,4.62802371686558,7080.84720964138,18660.2206993003,-685.528013938947,-1562.21173064667,0.025963148288573
17.4,158.696520501445,151.592090605837,1681.41,13.7564152530471,13.7361111111111,4.17604160018228,3.89108208561089,12.9974558241717,-2.27257187257301,-2.72358488450339,3.15404682558269,-0.270919629022044,2.2544082661304,3.68728211872203,7530.60189296804,18495.9980979018,2389.71225415464,-1606.57389733808,0.0185757084527185
17.5,158.903206013059,152.926413031839,1681.18,14.1240638594808,13.5861111111111,2.9224833485324,3.83353261371781,13.4501186686986,-1.97167832167944,0.385614386031845,2.83629560657668,-0.58960809004648,2.88792911929437,1.27849639154299,8011.21208274791,18308.8534825173,3204.85856659183,-1697.5348388676,0.00224612924053135
17.6,159.301304181461,154.26074080875,1680.96,14.2763275834879,13.6944444444444,4.0825502838987,4.10565258760646,13.5097364003883,-2.10811965812185,3.76892395669442,0.591060217489187,-1.45364261375273,1.85785963127818,3.62278195340288,8196.41318344815,18156.7596083915,2127.62712363852,-1847.36132394416,0.0178365153865944
17.7,159.875503977531,155.684030207995,1680.97,14.2610087664813,14.0888888888889,7.41135822176326,4.60531907312596,13.3115286195409,-2.22948717948829,6.64831121121993,-2.23112427525779,-2.39797272678833,0.439251481783121,7.3945384306148,8196.93145350838,17966.8526433563,341.549959367925,-2003.55126835863,0.0363775304869317
17.8,160.357819616073,157.029476090122,1680.61,14.2692441576492,14.2194444444444,10.9961310622913,5.38940790323264,12.9428374061494,-2.65491452991598,9.54492887736394,-5.04410523206653,-2.08955341472534,-0.581385596689003,10.9871844869147,8142.73747213998,17749.1941258738,-858.831336199711,-2077.22774903416,0.0539299601274049
17.9,160.901391671858,158.197012233002,1680.3,14.2517906560918,13.9944444444444,14.3613794725915,6.50881239812704,12.3165414105791,-3.00860528360616,12.3050782732474,-7.40453456661322,-0.0844801565940949,-0.761493303354997,14.3556303957231,8047.00686607051,17545.1461258738,-745.236143935966,-2093.12802875446,0.0706067005152861
18,161.590440107572,159.331197972568,1680.03,14.1776147567434,13.875,17.9172243705196,7.77768637593131,11.4726044025675,-2.98189588189598,14.5793504660161,-9.96553962594684,3.02613434868667,-0.702564995625422,17.9162342256803,7935.13929474113,17331.7866293704,193.016218036456,-1964.41965181662,0.089069754703855
18.1,162.386674953155,160.543219342804,1679.66,14.1202333005994,14.0805555555556,21.0083985786541,9.21748300236834,10.4288281320461,-2.37876845376974,15.5917305301331,-12.8405139844847,5.77684607113267,-0.278804283527179,20.9931438439843,7922.36469314491,17146.3616223775,1139.32900848166,-1634.31999152359,0.105358834065119
18.2,163.450893497525,161.532861734247,1679.41,14.3174826371006,14.1055555555556,22.3724480644989,10.997202412514,9.06094985351962,-1.39679487179573,14.818758353718,-15.1891295864123,7.0866900355517,1.07828252413644,22.3417018530126,8214.11820084352,16988.4503496501,1738.13065325678,-1193.7429403235,0.10901221684089
18.3,164.675912577704,162.355728262164,1679.45,14.5539455620517,14.0527777777778,21.0734096325461,12.4541016164275,7.47997646264983,-0.873290598292812,12.3055636023475,-16.1893060106908,5.52883973921109,1.87789817985762,21.0389710045912,8480.89691371125,16886.5726993003,1717.14101764711,-772.032570786183,0.0990927932461187
18.4,165.969838134173,163.011801618926,1679.36,14.6821919553874,13.9416666666667,17.5154118961185,13.5342366953024,5.67975858787138,-0.362684537685844,8.48299066765038,-15.2414925256193,1.58915978263268,1.8843536386563,17.500081352798,8635.92801124441,16834.6368671326,909.319583403864,-533.998439370001,0.0807812624234897
18.5,167.256117428706,163.512208965386,1679.39,14.6567277876264,13.6777777777778,13.235948262346,14.0488444731107,4.1651453542748,-0.318123543124956,4.09540980879578,-12.1744491615594,-3.19385856200989,0.535144461092353,13.2354934409072,8610.98761110379,16799.4397762234,-358.551883281156,-585.306884118228,0.0615638485158064
18.6,168.833344767201,163.790232974566,1679.24,14.5824080781264,13.9361111111111,10.0676652864667,14.1932516932655,3.21193664230167,-0.938986013987047,0.0650094535243934,-7.42756290143133,-6.79595228327576,-1.13512539735494,10.0019990737387,8524.43902924763,16752.4066573423,-1482.57079544215,-910.518557060205,0.0470426846155639
18.7,170.180871442062,164.1460851257,1679.08,14.4377185851813,13.9638888888889,9.84027637719113,14.020366600033,2.76244477162903,-2.06056721056841,-2.65176690740063,-2.37567810929823,-9.17362114812476,-1.72039374954906,9.70744042247335,8314.5668386402,16626.1983776222,-1769.86149317331,-1501.90099140925,0.0464803334989448
18.8,171.574346272325,164.368509938681,1679.01,14.2594908796187,14.0083333333333,11.6622082266505,13.6151096005074,2.87353747994948,-3.11522921523053,-4.49057366044145,2.39619806912608,-10.4928587017752,-1.51242620077094,11.5752872959667,8074.1338935406,16412.5644755241,-1280.11504327086,-2250.73747664917,0.0568708350075933
18.9,172.852956732984,164.702114284788,1678.55,14.1225137060158,14.1222222222222,13.3316859085075,13.1219776650363,3.37132499683109,-3.98663558663649,-5.71668251001325,6.15258102767288,-10.3537016057411,-0.920189917781888,13.3079053875489,7966.99504950279,16156.4891748252,-426.938378510345,-3101.97063752106,0.0666843727986706
19,174.200476297086,165.057959015733,1678.04,13.9687525085947,14.475,15.0152511540593,12.495122413996,4.13061569392143,-4.68358585858672,-6.94579384931858,9.02872490243031,-9.78242514198199,-0.263267859574845,15.0146378156257,7957.03068262584,15827.1658741256,-8.04448761885837,-3981.31885829792,0.0769397179367553
19.1,175.348920431257,165.547228041556,1677.44,14.1080186049966,14.3805555555556,15.9203060830517,11.8657539773961,4.96769469595123,-5.79327894328062,-7.92665533762166,11.0986010526548,-8.21251091996929,0.613557885653377,15.9110431433228,8068.78113822653,15397.4650069925,-300.713773946012,-4724.8232327579,0.0799275685431854
19.2,176.535645835811,166.114336597064,1677,14.203940483194,14.4055555555556,15.5849781885729,11.0038775341199,6.26357131960473,-6.43694638694715,-8.70173262879617,12.2472071075182,-4.14455214236608,0.537647630200569,15.5827205375959,8119.35387155502,14906.480223776,-1379.56225528197,-5126.26411886484,0.0772022451596963
19.3,177.653461394179,166.748158819544,1676.49,14.241863841571,14.3694444444444,15.5087507954882,10.0752197199471,7.50450491778286,-6.70843045843127,-8.90662617669417,12.1151401687952,3.79693825017293,-1.70550590805517,15.4242219465817,7915.52669938133,14358.309314685,-2689.56602848167,-4967.26455539809,0.0759978095827238
19.4,178.556879205117,167.548755250278,1675.68,14.1412675495343,14.0666666666667,19.8897505187198,9.07646692752085,8.74385362193926,-6.41390831390916,-8.38262942135371,10.656132652057,14.5526814224367,-5.39191827896475,19.7440080340239,7441.00903650911,13854.0981818181,-3312.15181942915,-4092.11290658052,0.0957365395472237
19.5,179.376073747608,168.482783219131,1674.88,13.6016730050078,13.8138888888889,26.460618371809,8.33967737764471,9.76142689521585,-4.49108391608473,-7.56942562418185,8.19882042079028,23.9926543768322,-6.67913466363512,26.3582723319649,7031.64714936653,13495.2122517479,-3029.03698844026,-2597.61745480699,0.138394683072591
19.6,180.218247695721,169.628095243962,1674.68,13.0102778688002,13.7472222222222,28.7619690056891,7.60003137184367,10.4702482269929,-1.37140637140738,-6.81681410300629,5.60624964532584,27.3742921640645,-2.35586469601,28.7164142791345,6734.3247694214,13331.4652867129,-1952.19250861667,-773.55345721957,0.169349414973913
19.7,180.914951120255,170.617729971537,1674.48,13.0440810391438,13.1666666666667,24.6036861050824,7.07854445097598,10.760642951883,2.061752136751,-6.49823189566552,4.28910287723917,23.3391934028586,3.70092098041764,24.5953852061068,6693.79177784257,13350.5822097899,-378.151211496686,944.230894094127,0.142956352593404
19.8,181.604015664131,171.729698369744,1674.98,13.5397429929417,12.7166666666667,14.3507105851616,6.48192055775776,11.0524730972983,4.37632090131975,-6.68587109762955,4.07336998590232,12.0270394912007,4.01172394519895,14.3436623768671,6865.19661420499,13533.098517482,909.829374179403,2143.15928994081,0.0751593950183123
19.9,182.277775794051,172.830554197862,1675.83,13.5470530093637,12.3305555555556,8.9399083366922,5.70479652962582,11.4216744941844,4.5302641802634,-7.14796649693381,4.79211439346186,-2.42160600989223,0.220399322866641,8.8254962704117,6948.00910158456,13808.1992727267,1773.16581426641,2567.25292288161,0.0486980291369811
20,182.775425352923,173.942514732218,1676.23,13.3859507341941,11.9277777777778,16.3348609864828,4.94640616561856,12.0414933207179,3.11756021755968,-7.10315250818782,5.69308691577719,-13.5632470029322,-0.662339847543345,16.2238360716464,7086.75866053961,14086.4465454544,2536.28009085205,2178.36380067484,0.0910876904418409
20.1,183.250092530341,175.154539886716,1676.3,13.5528827597692,12.0888888888889,20.1124110854441,4.28236067857118,12.8128597440785,1.08288655788507,-6.52600522071657,5.73581632565662,-18.1389290369472,1.91126124114624,20.0319094348326,7392.27284149115,14264.8101818179,2878.30316509114,1189.90620144414,0.109001109384805
20.2,183.586928733518,176.588937977212,1676.14,13.8464501596393,12.6166666666667,17.6935694419271,3.6328476303504,13.311616590838,-1.15215617715666,-5.08662186453932,4.40134358240053,-16.3651108237356,4.25850950330054,17.6073849816736,7616.16232977042,14330.301650349,2739.55165960408,-67.2371529171373,0.0895737463327141
20.3,183.962049113,177.889905792776,1675.88,14.2550696498205,12.8805555555556,12.000973985569,3.21377645439235,13.6888893790279,-2.34370629370739,-3.10575035986155,2.43735857147282,-11.3330037721071,3.50365013825795,11.8600488964213,8007.16119825351,14229.448447552,2305.02642910433,-1232.15560141526,0.0564849851630829
20.4,184.306543249242,179.302066489484,1675.76,14.4094386835796,13.2916666666667,6.72840504721632,3.08054637124782,13.824908564135,-2.64840714840818,-0.795178414633947,0.25540549668152,-6.67636830923603,1.30214060563459,6.62080489743155,8307.78000992373,14018.3390769225,1331.52508324413,-2087.72104455037,0.0317928073498685
20.5,184.582127609803,180.636388579245,1675.48,14.2815671815032,13.4222222222222,4.15138485758769,3.06565421917585,13.6328805796756,-2.95118492618547,1.69763355638557,-1.22402154981651,-3.58522074489519,-0.0631536238289014,4.1295667167388,8247.87782782462,13775.9657622373,503.1719304912,-2596.16739074432,0.0203512459737957
20.6,184.880680248938,181.981829933549,1675.18,14.2289111054741,13.5972222222222,5.03827884125933,3.36159893174551,13.4133844320328,-3.3530108780124,4.14747572316276,-1.82618265660754,-2.20176195642553,-0.222828594652981,5.03449022590055,8174.53205790463,13513.8535384611,206.949384363036,-2845.27312338006,0.0248607200439577
20.7,185.248137934003,183.349507277502,1674.83,14.3512265479815,13.8888888888889,6.68727931159329,3.8864319900841,13.2973780620741,-3.74607614607747,6.13568684150919,-1.94501235537855,-1.81382979124815,0.332871165762267,6.6737959041268,8234.90604712623,13240.85655944,326.13958241651,-2930.99782907072,0.0324289377693532
20.8,185.676847319892,184.672710276988,1674.41,14.3898727896642,14.0777777777778,7.93944777112867,4.6340510258937,13.0223252039187,-4.00163170163285,7.6837749429449,-1.85688400393401,-0.739199115655697,0.999596078240884,7.88408261946958,8216.87556465714,12948.6511888106,840.535396537957,-2974.64114691787,0.0380370405234842
20.9,186.159153088813,185.906956771449,1673.98,14.5425432615175,14.0416666666667,9.02740154985224,5.4601601878824,12.9191951230369,-3.84273504273631,8.69439748796057,-2.16399903440312,1.10387464991357,1.05028255203999,8.97417916265447,8438.60316144754,12643.5304615382,1072.30543761225,-2962.15242310068,0.0423957845862316
21,186.794588449538,187.219048170337,1673.62,14.6448207955491,14.3111111111111,10.0030517222209,6.36810216461692,12.6706417936786,-3.6568958818969,8.9542287612994,-3.51558068515042,2.74290420794129,0.167039592404919,10.0024991161151,8564.36502852416,12347.1907132863,240.462375903264,-2830.85933166991,0.0466341247960523
21.1,187.475966347274,188.453307125452,1673.31,14.632786393573,14.3833333333333,11.2471315757822,7.24397247351316,12.2768154829806,-3.30501165501224,8.9485468594673,-5.7531107697353,3.65009510260088,-1.22126153014256,11.1912811527493,8566.26148058086,12070.0044755243,-1143.03146008132,-2598.29270151711,0.0522170355901627
21.2,188.203281379795,189.654205983883,1672.98,14.5024506048721,14.4333333333333,12.7510305133327,8.15380778972443,11.6360679142284,-2.90489510489601,8.95226963301908,-8.25506846130704,3.78146694667566,-2.34761814629008,12.5914718884975,8420.9975853795,11823.7528951048,-2246.09305876766,-2307.13603501368,0.0595901057888051
21.3,189.068415984042,190.855114080345,1672.72,14.2214523731329,14.6027777777778,14.1064229233961,9.00341478903954,10.7070107312405,-2.55893550893616,8.92915550358797,-10.4411017590534,3.20074112410709,-2.78386390814097,13.9115814146099,8094.95712616452,11612.5337622375,-2708.00781051335,-2027.21169706763,0.0683758764949277
21.4,190.063713866478,191.82251664519,1672.42,13.8250561918831,14.475,14.4065314509086,9.81855601594613,9.46106627508076,-2.28393550893697,8.76979808638112,-11.2208358483185,2.17523167391831,-1.8099316470041,14.312850675511,7653.33600785069,11427.5478041955,-1895.65613995212,-1826.67706945758,0.0747774971085603
21.5,191.043707171364,192.712089786919,1672.25,13.7231593883214,14.2222222222222,13.4510013328473,10.7636187332955,8.24065454099936,-2.13570318570503,8.55294816893661,-10.3661687802024,0.564853340347655,0.395703210363939,13.4509222749553,7544.49697150569,11249.623216783,44.5087063282242,-1728.08412016912,0.0713934541564369
21.6,192.176832491803,193.468234847542,1672.05,13.8928491744981,14.0916666666667,11.4212821515176,11.642144142986,7.2849589038032,-2.09788267288404,7.95591785562638,-8.13087710971867,-1.01877106640954,2.55729394240138,11.2406472216387,7742.39393883199,11078.5953566431,2343.52518284911,-1746.0172115998,0.057671787264563
21.7,193.340582399046,194.157663034927,1671.84,14.1700155723895,13.9944444444444,9.24845619830085,12.3183124171545,6.61358229418455,-2.30413752913905,6.87003952317443,-5.73473306442378,-2.33438122030554,3.6752887968884,8.61316803151539,8046.14914481268,10902.079384615,3879.63469400273,-1869.31338060593,0.0422673070821858
21.8,194.626839869463,194.747021822847,1671.59,14.6223309669004,14.0333333333333,7.11333324843228,12.9290689535051,6.29584612878585,-2.64840714840782,5.06603329881699,-3.83632755416617,-3.19646795943194,3.40655088211843,6.24910580704922,8550.99871543063,10704.6537062934,3851.09248739299,-2072.89219749998,0.0292059140684445
21.9,195.997311158076,195.391976794227,1671.28,15.0786874321673,14.3527777777778,5.07893331090813,13.4249421354545,6.15521861717396,-3.04155011655093,2.83439965689231,-2.42648104134655,-3.44585721086157,2.2281035836221,4.5421930785005,9075.20476870343,10489.8490069927,2507.41051004456,-2323.37010025024,0.0200737823943447
22,197.314189738944,196.070290381314,1670.99,15.195786597074,14.5555555555556,3.10593853602399,13.5739751476807,5.97942157337292,-3.30236985237029,0.829917545375588,-0.871253393658756,-2.86339109823906,1.02078725157879,2.97089024445619,9223.32362461733,10243.9998881113,1005.36814958878,-2552.32681500349,0.0127035534472936
22.1,198.631069454814,196.615169521198,1670.61,15.0796300476842,14.6333333333333,2.72763241590217,13.4934810650793,5.70164544479647,-3.57944832944947,-1.2279755751379,1.54526246558167,-1.88260949100166,-0.0676689728332885,2.71886555915835,9069.40222207244,9972.1554125868,-183.176748341182,-2735.82040034539,0.0119914245747583
22.2,200.016851517499,197.237885555712,1670.25,14.9128750433801,14.8916666666667,6.39909579155951,13.156612896084,5.92498976407154,-3.76721056721158,-3.78186784196895,5.00138887430797,-1.2775022126729,-1.02668153892279,6.34956436739367,8866.92213773893,9682.2550489507,-861.857274330455,-2880.44980977017,0.0284009553917261
22.3,201.326072367095,197.860601071915,1669.9,14.8992591158278,14.9527777777778,11.3481332243712,12.7532645657621,6.68108128412889,-3.83475135975186,-6.41594053092792,9.28252504235853,-1.20439346546754,-1.0194019113103,11.3454187786496,8878.32245816596,9387.78125874066,-234.262045823193,-3006.45574290429,0.0509138243820573
22.4,202.528099960814,198.416593999572,1669.49,14.9857686273466,14.7666666666667,15.8115990448835,12.1969105873038,7.84362766369279,-3.77970085470201,-8.81974760795023,13.0753966363201,-1.11924943204164,-0.0523631580708494,15.7850257792391,9030.946792206,9099.98467132858,1305.16478864405,-3088.4195426012,0.0704069230864089
22.5,203.69183786357,199.250569470974,1669.06,15.0444518654637,14.775,18.1126081735669,11.1036069053471,9.33359092312744,-3.99118104118265,-10.9218690034069,14.3732139526627,-1.47988952039081,1.2488368711641,18.0490257988285,9081.76079085869,8780.00945454514,2010.79052157797,-3201.1773570017,0.0798350308762466
22.6,204.778999816652,200.473721509319,1668.7,15.209979286511,14.9666666666667,17.8942095081808,9.72260117886146,10.8716199108811,-4.31536519036658,-12.266863256431,12.8382701166919,-2.21486346792375,1.96350816870397,17.8445471198533,9240.97710053768,8445.96637762211,1571.20616247201,-3357.56246271227,0.0768820347173219
22.7,205.758971120806,201.607912169274,1668.32,15.5697177291829,14.9222222222222,16.2262286900435,8.50993288120706,12.2437997544606,-4.48179875680005,-12.5522599206946,9.97773888426275,-2.48515495339518,1.7010271033734,16.2065639172558,9701.81720152658,8104.58752447524,763.575246477766,-3528.61998793764,0.0665666212130879
22.8,206.509248005311,202.764333787556,1667.86,15.5827716423646,14.5222222222222,13.5135398884786,7.33841537822798,12.9919590354486,-4.49215229215292,-11.5385717699144,6.78855616464589,-1.8419085285336,0.756986303265418,13.5121628782627,9780.93692693443,7764.32458741224,16.9292221248268,-3670.99235626886,0.0555644806754377
22.9,207.037472583763,204.143124993321,1667.21,15.3311837354043,14.2888888888889,10.683998785392,6.22593313974741,13.1025377345165,-4.96048951049109,-9.86639207380685,4.06757764501667,-0.506901956930711,-0.36640523373117,10.6756158847185,9331.37690044238,7375.1625734263,-684.175459132674,-3751.12102857496,0.0454283443592835
23,207.665239895607,205.5441703339,1666.84,15.2775240123123,14.2777777777778,9.05403809109339,5.32013038493653,13.4143967015867,-5.0152680652696,-8.59466069533156,2.74913953380426,0.741380543828382,-0.822442784219231,9.03269485586554,9238.35125782066,6994.2510209786,-937.75366650747,-3739.87917648773,0.0386311083964099
23.1,208.285352528404,206.856259764219,1666.44,15.3666628370272,14.2638888888889,8.68348400352791,4.58336248568908,13.9016171422314,-4.67676767676861,-7.80971973409994,3.02782975444532,2.28985132539877,-0.287124741714473,8.68337330280985,9409.90198034108,6624.57180419557,-20.3530064649765,-3595.15318141038,0.036753384595721
23.2,208.660455162797,208.146094935386,1665.92,15.3342811341079,13.9722222222222,8.78691816381316,3.96433365237931,14.1694808301513,-4.3185703185714,-6.99611076977829,3.93855563369733,3.57101448258235,0.824994267905117,8.73285066954367,9396.65557131815,6267.24083916055,1620.91199808351,-3368.81842241658,0.0372037803264383
23.3,208.98960965747,209.591596919811,1665.25,15.3594274255426,14.1388888888889,7.60440666777614,3.28793911312795,14.4425653966751,-4.06371406371521,-5.66341148524702,3.74838783832783,3.42087119476406,1.40721013667507,7.50208059502943,9419.66646585315,5935.06372027954,2190.05263176052,-3148.35143723421,0.0316773570853688
23.4,209.295807356691,211.215023215811,1665.18,15.6307125986702,14.5416666666667,4.06511547142748,2.68203297942057,14.9150784231786,-3.8296620046631,-3.44474251350923,2.01363295970755,0.77729988758558,1.1399214542843,3.98168653245685,9787.41354870964,5643.95597202764,1261.96840376325,-3042.80567134546,0.0159709845687263
23.5,209.556063396705,212.616053859513,1664.76,15.8170002329643,14.5027777777778,2.33240365957771,2.41407213534655,15.2405377887613,-3.47501942502109,0.00577401328182096,-0.264767285484105,-2.31731995557789,0.254882396482782,2.32601322146062,10159.2728364499,5353.68973426546,20.2837439128086,-3127.41416956079,0.00926716126609964
23.6,209.831627695247,214.094918139337,1664.29,15.7323218019124,14.7444444444444,7.40206908334669,2.62906249699343,15.0147950938451,-3.89228826728908,4.73256659846371,-3.10331067635684,-4.77104841222053,-0.99051271631417,7.38024139976643,10039.920351794,5027.36660139816,-1228.86226992739,-3388.47953705995,0.0296376579352808
23.7,210.10719285484,215.629378911048,1663.93,15.4777682633538,15.075,13.489560745808,3.43903191322379,14.3088830180454,-4.79481351981507,10.306812821488,-6.37108316001205,-5.92850385391323,-1.76327455759423,13.4532911308631,9572.50016246007,4674.20660139813,-1911.59837107789,-3742.55233898963,0.0558263012797462
23.8,210.474637438027,217.086010517671,1663.55,15.4317990272123,15.2083333333333,18.8167405327365,4.65112574557267,13.5605636074766,-5.7112665112672,15.5055667440662,-9.14604168408463,-5.47695588211428,-1.33664160484857,18.8117881254162,9322.54960735883,4286.19709090858,-1099.22761613602,-4118.65882276206,0.0788157106087466
23.9,210.941610730315,218.375842838749,1662.89,15.3870106352351,15.0333333333333,22.3441059019251,6.35118714257292,12.7172483055256,-5.89017094017308,19.2290707648899,-10.9661893349339,-3.04049297741009,0.0374795118326872,22.3206531860446,9344.97984600971,3831.59848951019,1298.70903688588,-4413.78722773702,0.0943743258196251
24,211.745465612265,219.49889333053,1662.03,15.4832071818563,14.8916666666667,22.770080055021,8.46166970598655,11.5024890221845,-5.98519813519994,19.8737733470342,-11.1120538865485,0.178709499514923,2.53690438974973,22.6414934519098,9513.89729588785,3388.32369230749,3691.16158881378,-4554.92974587182,0.0943909538554634
24.1,212.77902626162,220.610846000305,1661.57,15.9351652254711,14.9805555555556,20.0897120724968,10.6146332262301,10.3633814346472,-5.81888111888237,17.3583902651918,-9.86361708278495,2.23425079194615,4.33203416367004,19.8576809277337,10142.7113397576,2940.78646153807,4674.25894728235,-4537.46057117755,0.0772540622060862
24.2,213.774302620552,221.689436113881,1661.09,16.4348387648608,14.9888888888889,14.9934279401457,12.3035574440374,9.3874436120731,-5.53193473193537,12.6568047704383,-7.58018436087577,2.67375755342267,4.2455006719533,14.7307465224836,10827.4031490294,2471.75412587364,4038.35803566216,-4385.36400345654,0.0532380212790285
24.3,215.144751261769,222.534535285059,1660.57,16.6426550537333,15.1472222222222,8.72859136066406,13.3044734701713,8.61188744721486,-5.0797979797984,7.13654672089883,-4.60516585591534,2.01257434183162,2.70782247595749,8.49338461558951,11189.3097733546,2035.54069930026,2531.83686193244,-4183.68143511555,0.0299588877526655
24.4,216.599419005955,223.312919657097,1660.05,16.6426550537333,15.5027777777778,8.72859136066406,13.3044734701713,8.61188744721486,-5.0797979797984,7.13654672089883,-4.60516585591534,2.01257434183162,2.70782247595749,8.49338461558951,11109.584993295,1642.00648950986,2531.83686193244,-4183.68143511555,0.0299588877526655
24.5,217.946899187601,224.080181523809,1659.49,16.6426550537333,15.7222222222222,8.72859136066406,13.3044734701713,8.61188744721486,-5.0797979797984,7.13654672089883,-4.60516585591534,2.01257434183162,2.70782247595749,8.49338461558951,11050.886120735,1251.911496503,2531.83686193244,-4183.68143511555,0.0299588877526655
24.6,219.210160071515,224.769604246456,1658.9,16.6426550537333,15.7638888888889,8.72859136066406,13.3044734701713,8.61188744721486,-5.0797979797984,7.13654672089883,-4.60516585591534,2.01257434183162,2.70782247595749,8.49338461558951,11025.038608375,855.029538461159,2531.83686193244,-4183.68143511555,0.0299588877526655
24.7,220.450455849511,225.459032363614,1658.53,16.6426550537333,15.8361111111111,8.72859136066406,13.3044734701713,8.61188744721486,-5.0797979797984,7.13654672089883,-4.60516585591534,2.01257434183162,2.70782247595749,8.49338461558951,11044.3376152408,441.134433566334,2531.83686193244,-4183.68143511555,0.0299588877526655
24.8,221.652469127254,226.015021073908,1657.93,16.6426550537333,15.9388888888889,8.72859136066406,13.3044734701713,8.61188744721486,-5.0797979797984,7.13654672089883,-4.60516585591534,2.01257434183162,2.70782247595749,8.49338461558951,11124.1712293873,0,2531.83686193244,-4183.68143511555,0.0299588877526655
